step,phase,n,kernel,dist_ls0,dist_ls1,pos_ls0,pos_ls1,noise_var,LML,train_rmse,train_mae,train_r2
84,active,85,"SliceKernel(base=RBF(length_scale=[1e+03, 0.0204]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.852, 2.43]), idx=[2, 3]) + WhiteKernel(noise_level=0.000336)",1000,0.02041454,0.85228473,2.4257865,0.0003362496,-47.710218,0.0021274958,0.0010551932,0.99996606
85,active,86,"SliceKernel(base=RBF(length_scale=[1e+03, 0.0203]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.856, 2.43]), idx=[2, 3]) + WhiteKernel(noise_level=0.000342)",1000,0.020321055,0.85584231,2.4274791,0.00034216671,-48.921413,0.0021239904,0.0010477817,0.99996579
86,active,87,"SliceKernel(base=RBF(length_scale=[1e+03, 0.0204]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.86, 2.41]), idx=[2, 3]) + WhiteKernel(noise_level=0.00034)",1000,0.020383689,0.85971942,2.4129746,0.00033956329,-49.757557,0.0021098925,0.0010345951,0.99996643
87,active,88,"SliceKernel(base=RBF(length_scale=[0.0791, 0.529]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.15, 0.839]), idx=[2, 3]) + WhiteKernel(noise_level=0.000354)",0.079065341,0.52885886,1.1513355,0.8389773,0.00035362991,-50.832036,0.0020917438,0.0010602272,0.99996662
88,active,89,"SliceKernel(base=RBF(length_scale=[1e+03, 2.11]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.567, 1.08]), idx=[2, 3]) + WhiteKernel(noise_level=0.0337)",1000,2.1149663,0.56703667,1.0805516,0.033705947,-26.581004,0.055689002,0.042785012,0.97618433
89,active,90,"SliceKernel(base=RBF(length_scale=[1e+03, 2.15]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.56, 1.02]), idx=[2, 3]) + WhiteKernel(noise_level=0.0348)",1000,2.1460348,0.56020419,1.0246745,0.03481297,-29.222095,0.056092707,0.04293458,0.97557741
90,active,91,"SliceKernel(base=RBF(length_scale=[1e+03, 2.15]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.567, 1.03]), idx=[2, 3]) + WhiteKernel(noise_level=0.0348)",1000,2.1519872,0.567389,1.0325304,0.034843211,-29.623592,0.055914189,0.042772234,0.9755019
91,active,92,"SliceKernel(base=RBF(length_scale=[1e+03, 2.15]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.572, 1.02]), idx=[2, 3]) + WhiteKernel(noise_level=0.0348)",1000,2.1541865,0.5723594,1.0205724,0.034821748,-29.886891,0.055706443,0.042453976,0.97547287
92,active,93,"SliceKernel(base=RBF(length_scale=[1e+03, 2.18]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.573, 1.04]), idx=[2, 3]) + WhiteKernel(noise_level=0.0336)",1000,2.1764379,0.57289436,1.0359621,0.033562946,-28.206612,0.05550786,0.042225309,0.97627331
93,active,94,"SliceKernel(base=RBF(length_scale=[1e+03, 2.16]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.567, 1.03]), idx=[2, 3]) + WhiteKernel(noise_level=0.0322)",1000,2.1647714,0.56678941,1.0317832,0.032167705,-27.151061,0.054956432,0.04176258,0.97738987
94,active,95,"SliceKernel(base=RBF(length_scale=[1e+03, 2.21]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.566, 1.03]), idx=[2, 3]) + WhiteKernel(noise_level=0.0323)",1000,2.2090698,0.56589822,1.0313086,0.032281095,-27.445223,0.055011444,0.042345157,0.97732335
95,active,96,"SliceKernel(base=RBF(length_scale=[1e+03, 2.21]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.574, 1.04]), idx=[2, 3]) + WhiteKernel(noise_level=0.0323)",1000,2.2144896,0.57406974,1.0402483,0.032316812,-26.668093,0.055516828,0.042776344,0.97718203
96,active,97,"SliceKernel(base=RBF(length_scale=[1e+03, 2.22]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.577, 1.05]), idx=[2, 3]) + WhiteKernel(noise_level=0.0323)",1000,2.2202168,0.57712376,1.045713,0.032258951,-26.960171,0.055232651,0.042406907,0.97718658
97,active,98,"SliceKernel(base=RBF(length_scale=[1e+03, 2.26]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.561, 1.02]), idx=[2, 3]) + WhiteKernel(noise_level=0.0322)",1000,2.2563545,0.56118438,1.0240952,0.032192112,-27.781855,0.054664032,0.041935427,0.97743727
98,active,99,"SliceKernel(base=RBF(length_scale=[1e+03, 2.24]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.557, 1.02]), idx=[2, 3]) + WhiteKernel(noise_level=0.0322)",1000,2.2378558,0.55730824,1.0201111,0.032191298,-27.881376,0.054424018,0.041609367,0.97740858
99,active,100,"SliceKernel(base=RBF(length_scale=[1e+03, 2.25]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.558, 1.03]), idx=[2, 3]) + WhiteKernel(noise_level=0.031)",1000,2.2498725,0.55822302,1.0313851,0.031020631,-26.149052,0.054102164,0.041303779,0.97818267
100,active,101,"SliceKernel(base=RBF(length_scale=[1e+03, 2.25]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.568, 1.03]), idx=[2, 3]) + WhiteKernel(noise_level=0.0311)",1000,2.2518475,0.5680243,1.0344613,0.03109364,-25.877509,0.054238578,0.041449641,0.97800429
101,active,102,"SliceKernel(base=RBF(length_scale=[1e+03, 2.28]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.568, 1.04]), idx=[2, 3]) + WhiteKernel(noise_level=0.0306)",1000,2.2797124,0.56763851,1.0375967,0.030588096,-24.97618,0.054146329,0.041366412,0.97831431
102,active,103,"SliceKernel(base=RBF(length_scale=[1e+03, 2.29]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.561, 1.01]), idx=[2, 3]) + WhiteKernel(noise_level=0.0299)",1000,2.2938507,0.56079167,1.014583,0.029870409,-23.860486,0.053876099,0.040977659,0.97876672
103,active,104,"SliceKernel(base=RBF(length_scale=[1e+03, 2.28]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.57, 0.998]), idx=[2, 3]) + WhiteKernel(noise_level=0.0301)",1000,2.280513,0.57002574,0.99752081,0.03013706,-24.305271,0.053962707,0.04118469,0.97851979
104,active,105,"SliceKernel(base=RBF(length_scale=[1e+03, 2.28]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.56, 0.986]), idx=[2, 3]) + WhiteKernel(noise_level=0.0297)",1000,2.2809366,0.56024135,0.98580456,0.029715276,-24.382401,0.053223547,0.040519779,0.97892354
105,active,106,"SliceKernel(base=RBF(length_scale=[1e+03, 2.29]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.552, 0.965]), idx=[2, 3]) + WhiteKernel(noise_level=0.0295)",1000,2.2868431,0.55228305,0.96503661,0.02945446,-24.374897,0.052768113,0.040034662,0.97910572
106,active,107,"SliceKernel(base=RBF(length_scale=[1e+03, 2.3]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.554, 0.974]), idx=[2, 3]) + WhiteKernel(noise_level=0.0287)",1000,2.2972012,0.55449034,0.97427095,0.028729231,-22.858647,0.052617803,0.039800381,0.97955957
107,active,108,"SliceKernel(base=RBF(length_scale=[1e+03, 2.3]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.556, 0.972]), idx=[2, 3]) + WhiteKernel(noise_level=0.0287)",1000,2.3030696,0.55596918,0.97151911,0.028674259,-22.823056,0.052372898,0.039478506,0.97956018
108,active,109,"SliceKernel(base=RBF(length_scale=[1e+03, 2.33]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.562, 0.956]), idx=[2, 3]) + WhiteKernel(noise_level=0.029)",1000,2.3316906,0.56181503,0.95595308,0.029037042,-23.381527,0.052616759,0.039920483,0.97923428
109,active,110,"SliceKernel(base=RBF(length_scale=[1e+03, 2.37]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.533, 0.806]), idx=[2, 3]) + WhiteKernel(noise_level=0.033)",1000,2.3665686,0.53294319,0.80572763,0.033003901,-32.751431,0.055266319,0.040369304,0.97729332
110,active,111,"SliceKernel(base=RBF(length_scale=[1e+03, 2.38]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.522, 0.814]), idx=[2, 3]) + WhiteKernel(noise_level=0.0332)",1000,2.3804982,0.52214668,0.81374112,0.03322962,-33.298017,0.056516851,0.040535767,0.97714624
111,active,112,"SliceKernel(base=RBF(length_scale=[1e+03, 2.38]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.522, 0.809]), idx=[2, 3]) + WhiteKernel(noise_level=0.0332)",1000,2.3819254,0.52161473,0.80869404,0.033218646,-33.509716,0.056269951,0.040273685,0.97714182
112,active,113,"SliceKernel(base=RBF(length_scale=[1e+03, 2.39]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.524, 0.811]), idx=[2, 3]) + WhiteKernel(noise_level=0.033)",1000,2.3883879,0.52374041,0.81050682,0.032952587,-33.265823,0.05597981,0.03989257,0.97727748
113,active,114,"SliceKernel(base=RBF(length_scale=[1e+03, 2.4]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.507, 0.815]), idx=[2, 3]) + WhiteKernel(noise_level=0.0336)",1000,2.396551,0.50730147,0.81464908,0.033576751,-33.375639,0.056905869,0.041136034,0.9767732
114,active,115,"SliceKernel(base=RBF(length_scale=[1e+03, 2.39]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.508, 0.812]), idx=[2, 3]) + WhiteKernel(noise_level=0.0334)",1000,2.3907601,0.50838626,0.81214776,0.03336333,-33.28581,0.056567106,0.040741658,0.97688983
115,active,116,"SliceKernel(base=RBF(length_scale=[1e+03, 2.45]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.51, 0.81]), idx=[2, 3]) + WhiteKernel(noise_level=0.0332)",1000,2.4454189,0.50972456,0.81049445,0.033200153,-33.047521,0.056611027,0.040698444,0.97692104
116,active,117,"SliceKernel(base=RBF(length_scale=[1e+03, 2.45]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.511, 0.81]), idx=[2, 3]) + WhiteKernel(noise_level=0.033)",1000,2.445793,0.5113493,0.80999805,0.032982007,-32.780028,0.056385296,0.04047816,0.97703009
117,active,118,"SliceKernel(base=RBF(length_scale=[1e+03, 2.51]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.512, 0.821]), idx=[2, 3]) + WhiteKernel(noise_level=0.0338)",1000,2.5140136,0.51193805,0.82111166,0.033847474,-33.396532,0.057125163,0.041643632,0.97626677
118,active,119,"SliceKernel(base=RBF(length_scale=[1e+03, 2.52]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.515, 0.813]), idx=[2, 3]) + WhiteKernel(noise_level=0.0338)",1000,2.5225132,0.51455016,0.81308165,0.033833299,-33.390401,0.057017572,0.041696527,0.97618809
119,active,120,"SliceKernel(base=RBF(length_scale=[1e+03, 2.52]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.516, 0.811]), idx=[2, 3]) + WhiteKernel(noise_level=0.0333)",1000,2.5227984,0.51619814,0.81147749,0.033308784,-32.557122,0.056755951,0.041376031,0.97652134
120,active,121,"SliceKernel(base=RBF(length_scale=[1e+03, 2.51]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.516, 0.808]), idx=[2, 3]) + WhiteKernel(noise_level=0.0332)",1000,2.5082103,0.51572616,0.80812312,0.033220681,-32.433381,0.056651592,0.041466749,0.97652557
121,active,122,"SliceKernel(base=RBF(length_scale=[1e+03, 2.53]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.513, 0.809]), idx=[2, 3]) + WhiteKernel(noise_level=0.0332)",1000,2.5317732,0.51254664,0.80905744,0.033171118,-32.13771,0.056884612,0.041841418,0.97650212
122,active,123,"SliceKernel(base=RBF(length_scale=[1e+03, 2.55]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.509, 0.813]), idx=[2, 3]) + WhiteKernel(noise_level=0.0322)",1000,2.546871,0.50889966,0.81329267,0.032222863,-30.468195,0.056604133,0.041487363,0.97712388
123,active,124,"SliceKernel(base=RBF(length_scale=[1e+03, 2.56]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.508, 0.818]), idx=[2, 3]) + WhiteKernel(noise_level=0.0313)",1000,2.5555365,0.5075834,0.8184656,0.031346889,-28.812917,0.056345034,0.04113284,0.97770033
124,active,125,"SliceKernel(base=RBF(length_scale=[1e+03, 2.61]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.514, 0.834]), idx=[2, 3]) + WhiteKernel(noise_level=0.0317)",1000,2.6078941,0.51398133,0.83432301,0.031739448,-28.627836,0.056855232,0.041334076,0.97722684
125,active,126,"SliceKernel(base=RBF(length_scale=[1e+03, 2.62]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.51, 0.828]), idx=[2, 3]) + WhiteKernel(noise_level=0.0318)",1000,2.6152759,0.50981813,0.82810192,0.031802066,-28.922824,0.056678764,0.041500213,0.97719933
126,active,127,"SliceKernel(base=RBF(length_scale=[1e+03, 2.62]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.508, 0.829]), idx=[2, 3]) + WhiteKernel(noise_level=0.0317)",1000,2.6213727,0.50844933,0.82900083,0.031670381,-28.732192,0.056428848,0.041167272,0.9772589
127,active,128,"SliceKernel(base=RBF(length_scale=[1e+03, 2.69]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.513, 0.834]), idx=[2, 3]) + WhiteKernel(noise_level=0.0324)",1000,2.6907347,0.51312934,0.83410618,0.032441634,-29.356848,0.057061407,0.041933238,0.97656429
128,active,129,"SliceKernel(base=RBF(length_scale=[1e+03, 2.68]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.517, 0.837]), idx=[2, 3]) + WhiteKernel(noise_level=0.0326)",1000,2.684559,0.51694045,0.83721163,0.03255415,-29.302499,0.05707215,0.04195988,0.9763845
129,active,130,"SliceKernel(base=RBF(length_scale=[1e+03, 2.72]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.524, 0.833]), idx=[2, 3]) + WhiteKernel(noise_level=0.0335)",1000,2.721531,0.52428457,0.83339619,0.0335304,-30.141769,0.057943067,0.04276559,0.97547062
130,active,131,"SliceKernel(base=RBF(length_scale=[1e+03, 2.72]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.526, 0.829]), idx=[2, 3]) + WhiteKernel(noise_level=0.0334)",1000,2.7180295,0.52642173,0.8289496,0.033386158,-29.905527,0.057722375,0.042492405,0.97553326
131,active,132,"SliceKernel(base=RBF(length_scale=[1e+03, 2.73]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.526, 0.831]), idx=[2, 3]) + WhiteKernel(noise_level=0.0332)",1000,2.7260829,0.52644482,0.83147264,0.033184994,-29.299078,0.057962732,0.042954093,0.97561694
132,active,133,"SliceKernel(base=RBF(length_scale=[1e+03, 2.72]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.53, 0.841]), idx=[2, 3]) + WhiteKernel(noise_level=0.0327)",1000,2.7209827,0.52971989,0.84066962,0.032683936,-28.122215,0.058154367,0.043446347,0.97588712
133,active,134,"SliceKernel(base=RBF(length_scale=[1e+03, 2.73]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.53, 0.842]), idx=[2, 3]) + WhiteKernel(noise_level=0.0321)",1000,2.7261351,0.53019746,0.84178363,0.032117,-26.935293,0.057945707,0.043159637,0.9762732
134,active,135,"SliceKernel(base=RBF(length_scale=[1e+03, 2.84]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.51, 0.772]), idx=[2, 3]) + WhiteKernel(noise_level=0.0343)",1000,2.838354,0.50979679,0.77236339,0.034336033,-33.220046,0.059457848,0.044509889,0.97511563
135,active,136,"SliceKernel(base=RBF(length_scale=[1e+03, 2.99]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.511, 0.772]), idx=[2, 3]) + WhiteKernel(noise_level=0.0351)",1000,2.9887997,0.51086409,0.77225632,0.035053916,-34.081619,0.060087885,0.045344448,0.97450727
136,active,137,"SliceKernel(base=RBF(length_scale=[1e+03, 3.04]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.512, 0.762]), idx=[2, 3]) + WhiteKernel(noise_level=0.0351)",1000,3.0381993,0.51236818,0.76182866,0.03513179,-34.573185,0.059930106,0.045365109,0.9744664
137,active,138,"SliceKernel(base=RBF(length_scale=[1e+03, 3.18]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.517, 0.757]), idx=[2, 3]) + WhiteKernel(noise_level=0.0354)",1000,3.180717,0.5165513,0.7568941,0.035403973,-34.971695,0.060334455,0.0461198,0.97420951
138,active,139,"SliceKernel(base=RBF(length_scale=[1e+03, 3.14]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.511, 0.762]), idx=[2, 3]) + WhiteKernel(noise_level=0.0347)",1000,3.1366143,0.51120324,0.76158038,0.034728049,-33.863561,0.060096949,0.045784556,0.97469015
139,active,140,"SliceKernel(base=RBF(length_scale=[1e+03, 3.14]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.511, 0.765]), idx=[2, 3]) + WhiteKernel(noise_level=0.034)",1000,3.1388098,0.51144032,0.76491287,0.033991467,-32.447722,0.059852906,0.045529544,0.97518659
140,active,141,"SliceKernel(base=RBF(length_scale=[1e+03, 3.22]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.5, 0.763]), idx=[2, 3]) + WhiteKernel(noise_level=0.0343)",1000,3.2187594,0.49986673,0.76255193,0.034336616,-33.655853,0.059850497,0.045693607,0.97501478
141,active,142,"SliceKernel(base=RBF(length_scale=[1e+03, 3.27]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.509, 0.754]), idx=[2, 3]) + WhiteKernel(noise_level=0.0378)",1000,3.267478,0.50921637,0.75370698,0.037775651,-37.996372,0.062960765,0.047932433,0.97223092
142,active,143,"SliceKernel(base=RBF(length_scale=[1e+03, 3.26]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.505, 0.744]), idx=[2, 3]) + WhiteKernel(noise_level=0.0376)",1000,3.2628692,0.50524258,0.74366385,0.037573953,-37.908403,0.062645856,0.047612352,0.97235576
143,active,144,"SliceKernel(base=RBF(length_scale=[1e+03, 3.27]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.506, 0.744]), idx=[2, 3]) + WhiteKernel(noise_level=0.0374)",1000,3.2661127,0.50637054,0.74425472,0.037397569,-37.642891,0.062434714,0.047362199,0.97243854
144,active,145,"SliceKernel(base=RBF(length_scale=[1e+03, 3.28]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.504, 0.748]), idx=[2, 3]) + WhiteKernel(noise_level=0.0366)",1000,3.2842075,0.50405078,0.74796905,0.036565205,-36.071832,0.062195607,0.0470326,0.9730131
145,active,146,"SliceKernel(base=RBF(length_scale=[1e+03, 3.35]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.505, 0.747]), idx=[2, 3]) + WhiteKernel(noise_level=0.0369)",1000,3.3524321,0.50495689,0.74679227,0.036859703,-36.516417,0.062328394,0.047233,0.97275249
146,active,147,"SliceKernel(base=RBF(length_scale=[1e+03, 3.29]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.502, 0.749]), idx=[2, 3]) + WhiteKernel(noise_level=0.0372)",1000,3.2863986,0.50168175,0.7492519,0.037161742,-36.784605,0.062510305,0.04741437,0.97245672
147,active,148,"SliceKernel(base=RBF(length_scale=[1e+03, 3.28]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.503, 0.745]), idx=[2, 3]) + WhiteKernel(noise_level=0.0371)",1000,3.2796183,0.50327988,0.74466319,0.037133441,-36.738963,0.062365349,0.047310762,0.97243152
148,active,149,"SliceKernel(base=RBF(length_scale=[1e+03, 3.29]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.505, 0.745]), idx=[2, 3]) + WhiteKernel(noise_level=0.0369)",1000,3.2876498,0.50489485,0.74540839,0.036934793,-36.46377,0.062129198,0.0470376,0.97254282
149,active,150,"SliceKernel(base=RBF(length_scale=[1e+03, 3.31]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.507, 0.747]), idx=[2, 3]) + WhiteKernel(noise_level=0.037)",1000,3.3148148,0.50726004,0.7468473,0.036953399,-36.352234,0.062079992,0.047055259,0.97245416
150,active,151,"SliceKernel(base=RBF(length_scale=[1e+03, 3.28]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.508, 0.749]), idx=[2, 3]) + WhiteKernel(noise_level=0.0368)",1000,3.2781523,0.50782985,0.74940476,0.036761792,-36.073685,0.061841176,0.046736567,0.97256307
151,active,152,"SliceKernel(base=RBF(length_scale=[1e+03, 3.24]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.514, 0.755]), idx=[2, 3]) + WhiteKernel(noise_level=0.0375)",1000,3.2445079,0.51371926,0.75471912,0.037474325,-36.672519,0.062440705,0.047273985,0.97185978
152,active,153,"SliceKernel(base=RBF(length_scale=[1e+03, 3.26]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.509, 0.748]), idx=[2, 3]) + WhiteKernel(noise_level=0.0367)",1000,3.2574653,0.50904487,0.74785124,0.03668709,-35.143028,0.062199209,0.047005981,0.97241739
153,active,154,"SliceKernel(base=RBF(length_scale=[1e+03, 3.41]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.506, 0.742]), idx=[2, 3]) + WhiteKernel(noise_level=0.0371)",1000,3.4096993,0.50620822,0.74173099,0.037116554,-36.100178,0.062463065,0.047654066,0.97208364
